src,dst,weight,sign
ADAL,ADLL,2.0,1
ADAL,AIAL,2.0,1
ADAL,AIBL,2.0,1
ADAL,AIBR,2.0,1
ADAL,AVAL,3.0,1
ADAL,AVAR,7.0,1
ADAL,AVBL,5.0,1
ADAL,AVBR,21.0,1
ADAL,AVDL,1.0,1
ADAL,AVDR,2.0,1
ADAL,AVEL,3.0,1
ADAL,AVJR,11.0,1
ADAL,PVPL,1.0,1
ADAL,RICL,3.0,1
ADAL,RICR,1.0,1
ADAL,RID,1.0,1
ADAL,RIML,9.0,1
ADAL,RIPL,4.0,1
ADAL,SMDVR,3.0,1
ADAL,URAVL,1.0,1
ADAL,URXL,2.0,1
ADAR,AIBL,1.0,1
ADAR,AIBR,3.0,1
ADAR,ASHR,2.0,1
ADAR,AVAR,8.0,1
ADAR,AVBL,8.0,1
ADAR,AVBR,15.0,1
ADAR,AVDL,2.0,1
ADAR,AVDR,3.0,1
ADAR,AVEL,1.0,1
ADAR,AVJL,13.0,1
ADAR,PVR,6.0,1
ADAR,RIFR,1.0,1
ADAR,RIMR,15.0,1
ADAR,RIPR,9.0,1
ADAR,RIVR,5.0,1
ADAR,SMDVL,1.0,1
ADAR,URXR,2.0,1
ADAR,URYDR,2.0,1
ADEL,ADAL,1.0,1
ADEL,ADER,5.0,1
ADEL,ALML,1.0,1
ADEL,AVAL,7.0,1
ADEL,AVAR,9.0,1
ADEL,AVDL,2.0,1
ADEL,AVEL,3.0,1
ADEL,AVHL,2.0,1
ADEL,AVL,1.0,1
ADEL,BDUL,1.0,1
ADEL,CEPDL,1.0,1
ADEL,FLPL,4.0,1
ADEL,IL1L,3.0,1
ADEL,IL2L,5.0,1
ADEL,OLLL,6.0,1
ADEL,RIAL,2.0,1
ADEL,RIFL,1.0,1
ADEL,RIGL,18.0,1
ADEL,RIGR,15.0,1
ADEL,RIH,3.0,1
ADEL,RIVL,2.0,1
ADEL,RIVR,2.0,1
ADEL,RMDL,11.0,1
ADEL,RMER,1.0,1
ADEL,RMGL,7.0,1
ADEL,RMHL,1.0,1
ADEL,RMHR,2.0,1
ADEL,SAADR,1.0,1
ADEL,SIADR,2.0,1
ADEL,SIBVR,2.0,1
ADEL,SMBDR,1.0,1
ADEL,SMBVL,2.0,1
ADEL,URBL,2.0,1
ADEL,VB01,2.0,1
ADER,ADAR,1.0,1
ADER,ADEL,3.0,1
ADER,ALNR,1.0,1
ADER,ASIR,1.0,1
ADER,AVAL,9.0,1
ADER,AVAR,4.0,1
ADER,AVDR,5.0,1
ADER,AVER,4.0,1
ADER,AVJR,1.0,1
ADER,CEPDR,5.0,1
ADER,CEPVR,1.0,1
ADER,FLPL,1.0,1
ADER,FLPR,4.0,1
ADER,IL1R,1.0,1
ADER,IL2R,1.0,1
ADER,OLLR,3.0,1
ADER,RIAR,1.0,1
ADER,RIGL,12.0,1
ADER,RIGR,11.0,1
ADER,RMDL,1.0,1
ADER,RMDR,6.0,1
ADER,RMGR,5.0,1
ADER,SMDVR,1.0,1
ADER,URBR,1.0,1
ADER,URXR,2.0,1
ADER,dBWMR4,1.0,1
ADFL,ADAL,2.0,1
ADFL,ADLL,1.0,1
ADFL,AFDL,1.0,1
ADFL,AIAL,2.0,1
ADFL,AIBL,2.0,1
ADFL,AIBR,1.0,1
ADFL,AIZL,39.0,1
ADFL,AUAL,12.0,1
ADFL,AWBL,2.0,1
ADFL,AWCR,2.0,1
ADFL,RIAL,46.0,1
ADFL,RIBL,4.0,1
ADFL,RIGL,4.0,1
ADFL,RIGR,1.0,1
ADFL,RIR,4.0,1
ADFL,RIVL,1.0,1
ADFL,SMBDL,1.0,1
ADFL,SMBVL,9.0,1
ADFL,SMDVL,1.0,1
ADFL,URXL,1.0,1
ADFR,ADAR,4.0,1
ADFR,AFDR,1.0,1
ADFR,AIYR,2.0,1
ADFR,AIZR,37.0,1
ADFR,ASHR,6.0,1
ADFR,AUAR,9.0,1
ADFR,AVHL,1.0,1
ADFR,AWAR,1.0,1
ADFR,AWBR,4.0,1
ADFR,AWCR,1.0,1
ADFR,BAGL,6.0,1
ADFR,OLQVR,1.0,1
ADFR,PVPR,1.0,1
ADFR,RIAR,61.0,1
ADFR,RIGR,24.0,1
ADFR,RIH,2.0,1
ADFR,RIR,7.0,1
ADFR,SMBDR,2.0,1
ADFR,SMBVR,19.0,1
ADFR,URXR,10.0,1
ADFR,URYVR,2.0,1
ADLL,ADAL,1.0,1
ADLL,AIAL,19.0,1
ADLL,AIBL,26.0,1
ADLL,ALA,5.0,1
ADLL,ASEL,1.0,1
ADLL,ASER,12.0,1
ADLL,ASGL,2.0,1
ADLL,ASHL,6.0,1
ADLL,AVAL,9.0,1
ADLL,AVAR,5.0,1
ADLL,AVBL,12.0,1
ADLL,AVDL,4.0,1
ADLL,AVDR,15.0,1
ADLL,AVJL,3.0,1
ADLL,AVJR,9.0,1
ADLL,AWAL,1.0,1
ADLL,AWBL,3.0,1
ADLL,AWCL,2.0,1
ADLL,OLQVL,2.0,1
ADLL,RIAL,1.0,1
ADLL,RIGL,1.0,1
ADLL,RIPL,3.0,1
ADLL,RIR,1.0,1
ADLL,SMBVL,5.0,1
ADLR,ADAR,1.0,1
ADLR,AIAR,22.0,1
ADLR,AIBR,27.0,1
ADLR,ASER,2.0,1
ADLR,ASHR,4.0,1
ADLR,AVAR,8.0,1
ADLR,AVBL,3.0,1
ADLR,AVBR,7.0,1
ADLR,AVDL,26.0,1
ADLR,AVDR,3.0,1
ADLR,AVJL,2.0,1
ADLR,AVJR,3.0,1
ADLR,AWCR,7.0,1
ADLR,CEPVR,1.0,1
ADLR,OLLR,1.0,1
ADLR,OLQVR,1.0,1
ADLR,PVCL,3.0,1
ADLR,RICL,1.0,1
ADLR,RICR,5.0,1
ADLR,RIFR,2.0,1
ADLR,RIPR,2.0,1
ADLR,SIBVL,2.0,1
ADLR,SMBVR,5.0,1
ADLR,URBR,6.0,1
ADLR,URXR,8.0,1
AFDL,AIBL,1.0,1
AFDL,AINR,3.0,1
AFDL,AIYL,25.0,1
AFDL,ASEL,1.0,1
AFDL,ASER,1.0,1
AFDL,AWBL,4.0,1
AFDR,AFDL,1.0,1
AFDR,AIYR,29.0,1
AFDR,ASEL,1.0,1
AFDR,ASER,4.0,1
AIAL,ADAL,1.0,1
AIAL,ADFL,2.0,1
AIAL,ADLL,1.0,1
AIAL,AIBL,35.0,1
AIAL,AIML,6.0,1
AIAL,AIZL,4.0,1
AIAL,ASEL,5.0,1
AIAL,ASER,10.0,1
AIAL,ASGL,1.0,1
AIAL,ASHL,1.0,1
AIAL,ASJL,4.0,1
AIAL,ASKL,9.0,1
AIAL,AWCL,1.0,1
AIAL,AWCR,6.0,1
AIAL,PVQL,1.0,1
AIAL,RIFL,10.0,1
AIAL,RIR,2.0,1
AIAL,RMGL,2.0,1
AIAR,ADAR,4.0,1
AIAR,ADLR,10.0,1
AIAR,AIBR,33.0,1
AIAR,AIZR,2.0,1
AIAR,ASER,5.0,1
AIAR,ASGR,5.0,1
AIAR,ASIR,2.0,1
AIAR,AWAR,4.0,1
AIAR,AWCL,6.0,1
AIAR,AWCR,6.0,1
AIAR,RIFR,10.0,1
AIBL,AIZR,7.0,1
AIBL,ASHL,1.0,1
AIBL,ASHR,3.0,1
AIBL,AVAL,5.0,1
AIBL,AVBL,21.0,1
AIBL,AVEL,1.0,1
AIBL,FLPL,1.0,1
AIBL,IL2DR,1.0,1
AIBL,RIBR,16.0,1
AIBL,RIFL,1.0,1
AIBL,RIGR,5.0,1
AIBL,RIML,1.0,1
AIBL,RIMR,56.0,1
AIBL,RMFR,6.0,1
AIBL,SAADL,6.0,1
AIBL,SAADR,10.0,1
AIBL,SAAVL,3.0,1
AIBL,SIADR,2.0,1
AIBL,SIAVR,2.0,1
AIBL,SIBDR,3.0,1
AIBL,SMDDR,16.0,1
AIBL,SMDVR,4.0,1
AIBR,ADLR,1.0,1
AIBR,AIAR,1.0,1
AIBR,AIYR,1.0,1
AIBR,AQR,1.0,1
AIBR,AUAL,1.0,1
AIBR,AVAR,2.0,1
AIBR,AVBR,13.0,1
AIBR,AVEL,4.0,1
AIBR,AWCR,1.0,1
AIBR,DVA,1.0,1
AIBR,RIAL,2.0,1
AIBR,RIBL,11.0,1
AIBR,RICR,1.0,1
AIBR,RIGL,1.0,1
AIBR,RIML,47.0,1
AIBR,RIMR,5.0,1
AIBR,RMFL,1.0,1
AIBR,SAADL,2.0,1
AIBR,SAADR,2.0,1
AIBR,SAAVR,1.0,1
AIBR,SIADL,1.0,1
AIBR,SIBVR,2.0,1
AIBR,SMDDL,17.0,1
AIBR,SMDVL,7.0,1
AIBR,VB01,3.0,1
AIML,AIAL,11.0,1
AIML,ALML,1.0,1
AIML,ASGL,8.0,1
AIML,ASJL,2.0,1
AIML,ASKL,7.0,1
AIML,AVDL,1.0,1
AIML,AVFL,5.0,1
AIML,AVFR,4.0,1
AIML,AVHL,2.0,1
AIML,AVHR,1.0,1
AIML,AVJL,1.0,1
AIML,CEPDL,3.0,1
AIML,PVQL,1.0,1
AIML,RID,2.0,1
AIML,RIFL,2.0,1
AIML,RMGL,3.0,1
AIML,SMBVL,4.0,1
AIML,URXL,1.0,1
AIMR,ADFR,2.0,1
AIMR,AIAR,10.0,1
AIMR,ALA,2.0,1
AIMR,ASGR,6.0,1
AIMR,ASJR,4.0,1
AIMR,ASKR,4.0,1
AIMR,AVAR,1.0,1
AIMR,AVDR,2.0,1
AIMR,AVFL,3.0,1
AIMR,AVFR,4.0,1
AIMR,AVHR,2.0,1
AIMR,AVJR,1.0,1
AIMR,BDUR,2.0,1
AIMR,CEPVR,1.0,1
AIMR,HSNL,3.0,1
AIMR,HSNR,3.0,1
AIMR,OLQDR,1.0,1
AIMR,PVNR,1.0,1
AIMR,RIFR,3.0,1
AIMR,RMDR,1.0,1
AIMR,RMGR,4.0,1
AIMR,URXR,5.0,1
AINL,AFDR,10.0,1
AINL,AIAR,1.0,1
AINL,ASEL,1.0,1
AINL,ASGR,1.0,1
AINL,ASIL,11.0,1
AINL,AUAR,2.0,1
AINL,BAGL,5.0,1
AINL,CEPVR,2.0,1
AINL,RIBL,2.0,1
AINL,RIBR,3.0,1
AINL,RID,2.0,1
AINL,RMDVL,3.0,1
AINL,RMFL,1.0,1
AINL,SAAVL,3.0,1
AINR,AFDL,9.0,1
AINR,AFDR,3.0,1
AINR,AIAL,2.0,1
AINR,AIBL,2.0,1
AINR,AINL,1.0,1
AINR,ASEL,1.0,1
AINR,ASER,3.0,1
AINR,ASGL,1.0,1
AINR,AUAL,1.0,1
AINR,AUAR,2.0,1
AINR,AWCL,2.0,1
AINR,BAGR,9.0,1
AINR,CEPDL,2.0,1
AINR,RIBL,8.0,1
AINR,RID,2.0,1
AINR,URXL,2.0,1
AINR,URXR,2.0,1
AIYL,AFDL,2.0,1
AIYL,AIBL,3.0,1
AIYL,AIZL,67.0,1
AIYL,ASER,1.0,1
AIYL,AWAL,14.0,1
AIYL,AWCL,5.0,1
AIYL,AWCR,3.0,1
AIYL,HSNR,1.0,1
AIYL,RIAL,51.0,1
AIYL,RIBL,42.0,1
AIYL,RIH,1.0,1
AIYL,RIR,1.0,1
AIYR,ADFR,1.0,1
AIYR,AFDR,1.0,1
AIYR,AINL,1.0,1
AIYR,AIYL,7.0,1
AIYR,AIZR,70.0,1
AIYR,ASEL,2.0,1
AIYR,ASER,4.0,1
AIYR,ASGR,2.0,1
AIYR,AWAR,1.0,1
AIYR,AWBR,1.0,1
AIYR,BAGR,1.0,1
AIYR,RIAR,50.0,1
AIYR,RIBR,60.0,1
AIYR,RIVR,1.0,1
AIZL,ADFL,1.0,1
AIZL,AFDL,1.0,1
AIZL,AIAL,12.0,1
AIZL,AIBL,10.0,1
AIZL,AIBR,53.0,1
AIZL,ASEL,4.0,1
AIZL,AVEL,3.0,1
AIZL,AVER,26.0,1
AIZL,AVKR,4.0,1
AIZL,AWCR,2.0,1
AIZL,DVA,1.0,1
AIZL,RIAL,29.0,1
AIZL,RICR,11.0,1
AIZL,RIGL,4.0,1
AIZL,RIML,35.0,1
AIZL,SMBDL,24.0,1
AIZL,SMBVL,21.0,1
AIZL,SMDVL,3.0,1
AIZL,URYDL,3.0,1
AIZL,VB02,1.0,1
AIZL,vBWML7,1.0,1
AIZR,ADFR,1.0,1
AIZR,AIAR,5.0,1
AIZR,AIBL,50.0,1
AIZR,AIBR,3.0,1
AIZR,ASER,2.0,1
AIZR,AVEL,28.0,1
AIZR,AVER,1.0,1
AIZR,AWAR,1.0,1
AIZR,AWCR,2.0,1
AIZR,DVA,3.0,1
AIZR,RIAR,25.0,1
AIZR,RIMR,34.0,1
AIZR,SIADR,1.0,1
AIZR,SMBDR,17.0,1
AIZR,SMBVR,10.0,1
AIZR,SMDDR,4.0,1
ALA,ASJR,4.0,1
ALA,AVAR,3.0,1
ALA,AVDR,1.0,1
ALA,AVEL,8.0,1
ALA,AVER,4.0,1
ALA,RIAR,2.0,1
ALA,RMDR,3.0,1
ALML,AIML,1.0,1
ALML,AVDR,3.0,1
ALML,AVEL,3.0,1
ALML,BDUL,15.0,1
ALML,CEPDL,2.0,1
ALML,CEPVL,3.0,1
ALML,PVCL,11.0,1
ALML,PVCR,4.0,1
ALML,RICL,2.0,1
ALML,RICR,3.0,1
ALML,RIFL,2.0,1
ALML,RMDDR,1.0,1
ALML,RMGL,3.0,1
ALML,SDQL,2.0,1
ALML,SMBDR,2.0,1
ALMR,BDUR,14.0,1
ALMR,CEPDR,1.0,1
ALMR,CEPVR,3.0,1
ALMR,PVCR,10.0,1
ALMR,RMDDL,1.0,1
ALMR,SIADL,1.0,1
ALMR,SMDDL,1.0,1
ALMR,URBR,1.0,1
ALNL,RIAL,1.0,1
ALNL,RMDDR,1.0,1
ALNL,RMGL,1.0,1
ALNL,RMHL,1.0,1
ALNL,SAAVL,8.0,1
ALNL,SIADR,1.0,1
ALNL,SMBDR,7.0,1
ALNL,SMDVL,1.0,1
ALNR,ADER,1.0,1
ALNR,AVAL,6.0,1
ALNR,IL2DR,7.0,1
ALNR,RIML,5.0,1
ALNR,SAAVR,3.0,1
ALNR,SMBDL,4.0,1
ALNR,SMDDR,1.0,1
ALNR,SMDVL,2.0,1
AQR,AVAL,4.0,1
AQR,AVAR,6.0,1
AQR,AVBL,7.0,1
AQR,AVBR,12.0,1
AQR,AVDL,3.0,1
AQR,AVDR,2.0,1
AQR,AVJL,3.0,1
AQR,BAGL,8.0,1
AQR,BAGR,5.0,1
AQR,DVA,6.0,1
AQR,PVCL,1.0,1
AQR,PVCR,4.0,1
AQR,PVPL,3.0,1
AQR,PVPR,1.0,1
AQR,RIAL,8.0,1
AQR,RIAR,4.0,1
AQR,RIGL,1.0,1
AQR,RIR,1.0,1
AQR,URXL,5.0,1
AS01,DA01,8.0,1
AS01,DB01,3.0,1
AS01,DD01,2.0,1
AS01,VD01,20.0,1
AS01,dBWML6,4.0,1
AS01,dBWML7,6.0,1
AS01,dBWMR6,10.0,1
AS01,dBWMR7,10.0,1
AS02,DB01,1.0,1
AS02,DD01,3.0,1
AS02,RID,2.0,1
AS02,VD02,21.0,1
AS02,dBWML7,2.0,1
AS02,dBWML8,5.0,1
AS02,dBWML9,6.0,1
AS02,dBWMR7,3.0,1
AS02,dBWMR8,4.0,1
AS02,dBWMR9,2.0,1
AS03,DA03,1.0,1
AS03,VD03,23.0,1
AS03,dBWML10,7.0,1
AS03,dBWML9,1.0,1
AS03,dBWMR10,5.0,1
AS03,dBWMR9,8.0,1
AS04,DA03,2.0,1
AS04,DB02,2.0,1
AS04,DD01,2.0,1
AS04,DD02,4.0,1
AS04,VD04,21.0,1
AS04,dBWML10,5.0,1
AS04,dBWML11,5.0,1
AS04,dBWML12,2.0,1
AS04,dBWMR11,4.0,1
AS04,dBWMR12,5.0,1
AS05,VD05,12.0,1
AS05,dBWML11,2.0,1
AS05,dBWML12,8.0,1
AS05,dBWMR12,2.0,1
AS06,DA05,1.0,1
AS06,DB04,1.0,1
AS06,VD06,20.0,1
AS06,dBWML13,2.0,1
AS06,dBWML14,3.0,1
AS06,dBWMR13,5.0,1
AS06,dBWMR14,9.0,1
AS07,VD07,20.0,1
AS07,dBWML15,2.0,1
AS07,dBWML16,3.0,1
AS07,dBWMR15,2.0,1
AS07,dBWMR16,3.0,1
AS08,VD08,20.0,1
AS08,dBWML17,2.0,1
AS08,dBWML18,3.0,1
AS08,dBWMR17,2.0,1
AS08,dBWMR18,3.0,1
AS09,VD09,20.0,1
AS09,dBWML19,3.0,1
AS09,dBWML20,2.0,1
AS09,dBWMR19,2.0,1
AS09,dBWMR20,3.0,1
AS10,VD10,10.0,1
AS10,VD11,10.0,1
AS10,dBWML20,3.0,1
AS10,dBWML21,2.0,1
AS10,dBWMR21,3.0,1
AS10,dBWMR22,2.0,1
AS11,DD06,6.0,1
AS11,VD12,20.0,1
AS11,VD13,4.0,1
AS11,dBWML21,3.0,1
AS11,dBWML22,2.0,1
AS11,dBWMR22,3.0,1
AS11,dBWMR23,2.0,1
ASEL,ADFR,1.0,1
ASEL,AFDR,3.0,1
ASEL,AIAL,6.0,1
ASEL,AIBL,16.0,1
ASEL,AIBR,13.0,1
ASEL,AIYL,32.0,1
ASEL,AIYR,21.0,1
ASEL,AIZL,1.0,1
ASEL,ASER,2.0,1
ASEL,ASJL,1.0,1
ASEL,AWBL,1.0,1
ASEL,AWCL,16.0,1
ASEL,AWCR,11.0,1
ASEL,IL2R,1.0,1
ASEL,OLLR,1.0,1
ASEL,RIAR,2.0,1
ASEL,RIR,1.0,1
ASER,ADLL,4.0,1
ASER,ADLR,1.0,1
ASER,AFDL,2.0,1
ASER,AFDR,3.0,1
ASER,AIAL,8.0,1
ASER,AIAR,4.0,1
ASER,AIBL,4.0,1
ASER,AIBR,32.0,1
ASER,AIYL,9.0,1
ASER,AIYR,38.0,1
ASER,AIZL,1.0,1
ASER,ASEL,3.0,1
ASER,ASHR,2.0,1
ASER,ASKL,1.0,1
ASER,AWAR,1.0,1
ASER,AWCL,1.0,1
ASER,AWCR,1.0,1
ASGL,AIAL,46.0,1
ASGL,AIBL,17.0,1
ASGL,AINR,2.0,1
ASGL,ASKL,2.0,1
ASGR,AIAR,51.0,1
ASGR,AIBR,20.0,1
ASGR,AIYR,1.0,1
ASGR,ASER,3.0,1
ASGR,RIFR,14.0,1
ASHL,ADAL,2.0,1
ASHL,ADFL,6.0,1
ASHL,ADLL,6.0,1
ASHL,AIAL,24.0,1
ASHL,AIBL,13.0,1
ASHL,AIZL,3.0,1
ASHL,ASKL,1.0,1
ASHL,AVAL,15.0,1
ASHL,AVAR,1.0,1
ASHL,AVBL,14.0,1
ASHL,AVDL,7.0,1
